"","datetime","wtr_0","wtr_2","wtr_3","wtr_4","wtr_5","wtr_1"
"2903",2022-09-07 07:00:00,15.951,16.808,16.808,16.713,16.618,16.59
"2904",2022-09-07 07:30:00,16.046,16.808,16.808,16.713,16.618,16.565
"2905",2022-09-07 08:00:00,16.046,16.808,16.808,16.713,16.523,16.556
"2906",2022-09-07 08:30:00,16.332,16.808,16.808,16.713,16.618,16.548
"2907",2022-09-07 09:00:00,16.523,16.808,16.903,16.713,16.618,16.556
"2908",2022-09-07 09:30:00,16.713,16.808,16.903,16.713,16.618,16.548
"2909",2022-09-07 10:00:00,16.618,16.808,16.903,16.713,16.618,16.582
"2910",2022-09-07 10:30:00,18.426,16.903,16.999,16.808,16.618,16.548
"2911",2022-09-07 11:00:00,17.76,16.999,16.999,16.808,16.713,16.59
"2912",2022-09-07 11:30:00,18.521,16.903,16.999,16.808,16.713,16.573
"2913",2022-09-07 12:00:00,19.092,16.999,17.094,16.808,16.713,16.599
"2914",2022-09-07 12:30:00,18.331,16.903,17.094,16.903,16.713,16.616
"2915",2022-09-07 13:00:00,18.426,16.999,17.094,16.808,16.713,16.709
"2916",2022-09-07 13:30:00,18.426,16.999,16.999,16.808,16.713,16.743
"2917",2022-09-07 14:00:00,18.616,17.094,17.094,16.808,16.713,16.718
"2918",2022-09-07 14:30:00,17.57,16.999,16.903,16.808,16.618,16.735
"2919",2022-09-07 15:00:00,18.14,17.094,17.094,16.808,16.618,16.735
"2920",2022-09-07 15:30:00,17.76,16.999,16.999,16.808,16.618,16.777
"2921",2022-09-07 16:00:00,17.475,16.999,16.903,16.808,16.618,16.76
"2922",2022-09-07 16:30:00,17.665,16.903,16.903,16.808,16.713,16.777
"2923",2022-09-07 17:00:00,18.045,16.999,17.094,16.903,16.713,16.743
"2924",2022-09-07 17:30:00,17.379,16.999,16.999,16.808,16.713,16.752
"2925",2022-09-07 18:00:00,18.14,17.094,17.094,16.903,16.618,16.777
"2926",2022-09-07 18:30:00,16.523,16.903,16.903,16.808,16.618,16.777
"2927",2022-09-07 19:00:00,16.903,16.999,16.903,16.808,16.618,16.76
"2928",2022-09-07 19:30:00,16.999,16.903,16.903,16.808,16.618,16.743
"2929",2022-09-07 20:00:00,16.903,16.903,16.903,16.808,16.618,16.709
"2930",2022-09-07 20:30:00,16.523,16.903,16.903,16.808,16.618,16.684
"2931",2022-09-07 21:00:00,16.618,16.903,16.903,16.808,16.618,16.667
"2932",2022-09-07 21:30:00,16.237,16.808,16.903,16.808,16.618,16.641
"2933",2022-09-07 22:00:00,16.618,16.808,16.808,16.808,16.618,16.624
"2934",2022-09-07 22:30:00,16.618,16.808,16.808,16.808,16.618,16.616
"2935",2022-09-07 23:00:00,16.427,16.808,16.808,16.808,16.618,16.59
"2936",2022-09-07 23:30:00,16.427,16.808,16.808,16.808,16.618,16.573
"2937",2022-09-08 00:00:00,16.427,16.713,16.808,16.713,16.618,16.522
"2938",2022-09-08 00:30:00,15.951,16.713,16.808,16.713,16.618,16.531
"2939",2022-09-08 01:00:00,15.76,16.713,16.713,16.713,16.618,16.488
"2940",2022-09-08 01:30:00,16.237,16.713,16.713,16.713,16.618,16.463
"2941",2022-09-08 02:00:00,16.523,16.713,16.713,16.713,16.618,16.471
"2942",2022-09-08 02:30:00,16.237,16.618,16.713,16.618,16.618,16.446
"2943",2022-09-08 03:00:00,15.855,16.618,16.618,16.618,16.618,16.412
"2944",2022-09-08 03:30:00,15.569,16.618,16.618,16.618,16.618,16.395
"2945",2022-09-08 04:00:00,16.237,16.618,16.618,16.618,16.523,16.386
"2946",2022-09-08 04:30:00,16.237,16.523,16.618,16.523,16.523,16.335
"2947",2022-09-08 05:00:00,16.141,16.523,16.523,16.523,16.523,16.31
"2948",2022-09-08 05:30:00,16.427,16.523,16.523,16.523,16.523,16.293
"2949",2022-09-08 06:00:00,16.332,16.523,16.523,16.523,16.427,16.259
"2950",2022-09-08 06:30:00,16.237,16.427,16.523,16.427,16.427,16.242
"2951",2022-09-08 07:00:00,15.76,16.427,16.427,16.427,16.332,16.208
"2952",2022-09-08 07:30:00,15.664,16.427,16.427,16.427,16.332,16.165
"2953",2022-09-08 08:00:00,15.951,16.332,16.427,16.332,16.332,16.148
"2954",2022-09-08 08:30:00,16.237,16.332,16.427,16.332,16.332,16.114
"2955",2022-09-08 09:00:00,16.046,16.332,16.332,16.332,16.332,16.088
"2956",2022-09-08 09:30:00,16.046,16.332,16.332,16.332,16.237,16.037
"2957",2022-09-08 10:00:00,16.523,16.332,16.332,16.332,16.237,16.046
"2958",2022-09-08 10:30:00,17.189,16.332,16.427,16.332,16.237,16.011
"2959",2022-09-08 11:00:00,17.094,16.332,16.427,16.237,16.237,16.037
"2960",2022-09-08 11:30:00,19.092,16.332,16.427,16.332,16.237,16.02
"2961",2022-09-08 12:00:00,19.567,16.427,16.523,16.427,16.237,16.003
"2962",2022-09-08 12:30:00,20.424,16.523,16.618,16.523,16.237,16.011
"2963",2022-09-08 13:00:00,20.329,16.523,16.618,16.427,16.237,16.088
"2964",2022-09-08 13:30:00,19.472,16.523,16.523,16.427,16.237,16.105
"2965",2022-09-08 14:00:00,20.329,16.618,16.713,16.523,16.237,16.131
"2966",2022-09-08 14:30:00,20.519,16.618,16.713,16.523,16.332,16.191
"2967",2022-09-08 15:00:00,20.043,16.618,16.618,16.523,16.237,16.182
"2968",2022-09-08 15:30:00,18.901,16.618,16.523,16.427,16.332,16.173
"2969",2022-09-08 16:00:00,18.901,16.523,16.523,16.427,16.332,16.352
"2970",2022-09-08 16:30:00,19.377,16.618,16.618,16.523,16.237,16.378
"2971",2022-09-08 17:00:00,17.284,16.523,16.618,16.427,16.332,16.369
"2972",2022-09-08 17:30:00,18.521,16.523,16.618,16.427,16.237,16.446
"2973",2022-09-08 18:00:00,17.665,16.523,16.523,16.332,16.237,16.446
"2974",2022-09-08 18:30:00,15.951,16.427,16.427,16.332,16.237,16.361
"2975",2022-09-08 19:00:00,15.951,16.427,16.427,16.332,16.237,16.335
"2976",2022-09-08 19:30:00,15.187,16.427,16.427,16.332,16.237,16.284
"2977",2022-09-08 20:00:00,14.804,16.332,16.332,16.332,16.237,16.225
"2978",2022-09-08 20:30:00,15.187,16.427,16.332,16.332,16.237,16.208
"2979",2022-09-08 21:00:00,14.996,16.332,16.332,16.332,16.237,16.173
"2980",2022-09-08 21:30:00,14.613,16.332,16.332,16.332,16.237,16.139
"2981",2022-09-08 22:00:00,14.709,16.237,16.332,16.332,16.237,16.088
"2982",2022-09-08 22:30:00,15.473,16.237,16.332,16.332,16.237,16.071
"2983",2022-09-08 23:00:00,14.517,16.237,16.332,16.237,16.237,16.02
"2984",2022-09-08 23:30:00,14.421,16.237,16.237,16.237,16.237,16.011
"2985",2022-09-09 00:00:00,14.517,16.237,16.237,16.237,16.237,15.96
"2986",2022-09-09 00:30:00,14.23,16.141,16.237,16.237,16.141,15.977
"2987",2022-09-09 01:00:00,14.23,16.141,16.237,16.237,16.141,15.96
"2988",2022-09-09 01:30:00,14.134,16.141,16.237,16.141,16.141,15.943
"2989",2022-09-09 02:00:00,14.134,16.141,16.141,16.141,16.141,15.892
"2990",2022-09-09 02:30:00,14.23,16.141,16.141,16.141,16.141,15.901
"2991",2022-09-09 03:00:00,14.421,16.046,16.141,16.141,16.046,15.883
"2992",2022-09-09 03:30:00,14.134,16.046,16.141,16.046,16.046,15.866
"2993",2022-09-09 04:00:00,14.804,16.046,16.046,16.046,16.046,15.849
"2994",2022-09-09 04:30:00,13.846,16.046,16.046,16.046,15.951,15.815
"2995",2022-09-09 05:00:00,13.942,15.951,16.046,16.046,15.951,15.781
"2996",2022-09-09 05:30:00,14.134,15.951,16.046,15.951,15.951,15.764
"2997",2022-09-09 06:00:00,13.75,15.951,15.951,15.951,15.951,15.747
"2998",2022-09-09 06:30:00,13.75,15.951,15.951,15.951,15.951,15.704
"2999",2022-09-09 07:00:00,13.942,15.951,15.951,15.951,15.951,15.67
"3000",2022-09-09 07:30:00,13.846,15.855,15.951,15.855,15.855,15.678
"3001",2022-09-09 08:00:00,13.846,15.855,15.951,15.855,15.855,15.67
"3002",2022-09-09 08:30:00,14.23,15.855,15.951,15.855,15.855,15.627
"3003",2022-09-09 09:00:00,13.942,15.855,15.951,15.855,15.855,15.618
"3004",2022-09-09 09:30:00,13.846,15.855,15.951,15.855,15.855,15.601
"3005",2022-09-09 10:00:00,14.517,15.855,15.951,15.855,15.76,15.576
"3006",2022-09-09 10:30:00,15.473,15.855,16.046,15.855,15.76,15.567
"3007",2022-09-09 11:00:00,16.903,16.141,16.237,15.951,15.855,15.695
"3008",2022-09-09 11:30:00,16.237,16.141,16.237,15.951,15.951,15.644
"3009",2022-09-09 12:00:00,17.76,16.237,16.332,15.951,15.951,15.644
"3010",2022-09-09 12:30:00,17.665,16.141,16.141,15.951,15.855,15.644
"3011",2022-09-09 13:00:00,18.711,16.237,16.523,16.046,15.951,15.721
"3012",2022-09-09 13:30:00,17.094,16.332,16.427,16.046,15.951,15.789
"3013",2022-09-09 14:00:00,17.189,16.237,16.427,16.046,15.951,15.849
"3014",2022-09-09 14:30:00,17.189,16.332,16.427,16.046,15.951,15.901
"3015",2022-09-09 15:00:00,17.094,16.237,16.332,16.046,15.951,15.986
"3016",2022-09-09 15:30:00,17.094,16.237,16.046,15.951,15.855,16.046
"3017",2022-09-09 16:00:00,18.236,16.237,16.237,16.046,15.951,16.054
"3018",2022-09-09 16:30:00,16.903,16.237,16.237,15.951,15.951,16.071
"3019",2022-09-09 17:00:00,19.662,16.141,16.141,16.046,15.951,16.114
"3020",2022-09-09 17:30:00,16.713,16.141,16.141,15.951,15.855,16.02
"3021",2022-09-09 18:00:00,16.713,16.141,16.141,15.951,15.855,16.063
"3022",2022-09-09 18:30:00,16.141,16.046,16.046,15.855,15.855,15.952
"3023",2022-09-09 19:00:00,15.187,16.046,15.951,15.855,15.855,15.952
"3024",2022-09-09 19:30:00,14.709,16.046,15.951,15.855,15.855,15.883
"3025",2022-09-09 20:00:00,14.325,16.046,15.951,15.855,15.855,15.901
"3026",2022-09-09 20:30:00,14.23,16.046,15.951,15.855,15.855,15.901
"3027",2022-09-09 21:00:00,14.134,16.046,15.951,15.855,15.855,15.858
"3028",2022-09-09 21:30:00,14.134,16.046,15.951,15.855,15.855,15.824
"3029",2022-09-09 22:00:00,13.942,15.951,15.951,15.855,15.855,15.789
"3030",2022-09-09 22:30:00,13.942,15.951,15.951,15.855,15.855,15.747
"3031",2022-09-09 23:00:00,13.75,15.951,15.951,15.855,15.76,15.73
"3032",2022-09-09 23:30:00,13.846,15.855,15.951,15.855,15.76,15.67
"3033",2022-09-10 00:00:00,13.654,15.855,15.855,15.855,15.855,15.678
"3034",2022-09-10 00:30:00,13.846,15.855,15.855,15.855,15.855,15.627
"3035",2022-09-10 01:00:00,13.846,15.855,15.855,15.855,15.855,15.61
"3036",2022-09-10 01:30:00,13.654,15.76,15.855,15.855,15.76,15.601
"3037",2022-09-10 02:00:00,13.558,15.76,15.855,15.76,15.76,15.576
"3038",2022-09-10 02:30:00,13.558,15.76,15.76,15.76,15.76,15.558
"3039",2022-09-10 03:00:00,13.461,15.76,15.76,15.76,15.76,15.533
"3040",2022-09-10 03:30:00,13.461,15.76,15.76,15.76,15.76,15.524
"3041",2022-09-10 04:00:00,13.558,15.664,15.76,15.76,15.664,15.49
"3042",2022-09-10 04:30:00,13.365,15.664,15.76,15.76,15.664,15.473
"3043",2022-09-10 05:00:00,13.365,15.664,15.76,15.664,15.664,15.473
"3044",2022-09-10 05:30:00,13.365,15.664,15.664,15.664,15.664,15.421
"3045",2022-09-10 06:00:00,13.173,15.664,15.664,15.664,15.569,15.413
"3046",2022-09-10 06:30:00,13.269,15.569,15.664,15.569,15.569,15.37
"3047",2022-09-10 07:00:00,13.076,15.569,15.569,15.569,15.569,15.336
"3048",2022-09-10 07:30:00,13.269,15.569,15.569,15.569,15.569,15.344
"3049",2022-09-10 08:00:00,13.365,15.569,15.569,15.569,15.473,15.319
"3050",2022-09-10 08:30:00,13.269,15.569,15.569,15.569,15.473,15.327
"3051",2022-09-10 09:00:00,13.461,15.473,15.569,15.569,15.473,15.284
"3052",2022-09-10 09:30:00,13.558,15.473,15.569,15.473,15.473,15.258
"3053",2022-09-10 10:00:00,13.461,15.473,15.569,15.473,15.473,15.258
"3054",2022-09-10 10:30:00,16.046,15.473,15.569,15.473,15.473,15.258
"3055",2022-09-10 11:00:00,17.094,15.951,16.046,15.664,15.569,15.413
"3056",2022-09-10 11:30:00,15.664,16.046,16.046,15.569,15.569,15.43
"3057",2022-09-10 12:00:00,15.76,15.951,16.046,15.664,15.569,15.464
"3058",2022-09-10 12:30:00,15.473,16.046,16.141,15.664,15.569,15.533
"3059",2022-09-10 13:00:00,15.378,16.046,16.141,15.664,15.569,15.644
"3060",2022-09-10 13:30:00,16.332,15.855,16.046,15.664,15.569,15.627
"3061",2022-09-10 14:00:00,16.046,15.855,16.141,15.664,15.569,15.653
"3062",2022-09-10 14:30:00,16.332,15.951,15.951,15.664,15.569,15.67
"3063",2022-09-10 15:00:00,18.045,15.855,15.951,15.664,15.569,15.67
"3064",2022-09-10 15:30:00,19.853,15.951,15.951,15.664,15.569,15.67
"3065",2022-09-10 16:00:00,20.424,15.855,15.855,15.664,15.569,15.678
"3066",2022-09-10 16:30:00,20.519,16.046,15.855,15.664,15.569,15.67
"3067",2022-09-10 17:00:00,18.14,15.855,15.76,15.664,15.473,15.661
"3068",2022-09-10 17:30:00,18.521,15.855,15.76,15.664,15.473,15.713
"3069",2022-09-10 18:00:00,17.57,15.76,15.76,15.569,15.473,15.73
"3070",2022-09-10 18:30:00,16.332,15.76,15.664,15.569,15.473,15.738
"3071",2022-09-10 19:00:00,15.76,15.76,15.664,15.569,15.473,15.747
"3072",2022-09-10 19:30:00,15.187,15.76,15.664,15.569,15.473,15.73
"3073",2022-09-10 20:00:00,14.804,15.664,15.664,15.569,15.473,15.67
"3074",2022-09-10 20:30:00,14.421,15.664,15.664,15.569,15.473,15.661
"3075",2022-09-10 21:00:00,14.23,15.76,15.664,15.569,15.473,15.653
"3076",2022-09-10 21:30:00,14.134,15.76,15.664,15.569,15.473,15.644
"3077",2022-09-10 22:00:00,14.038,15.664,15.664,15.569,15.473,15.661
"3078",2022-09-10 22:30:00,13.942,15.76,15.664,15.569,15.473,15.687
"3079",2022-09-10 23:00:00,13.846,15.76,15.569,15.569,15.473,15.661
"3080",2022-09-10 23:30:00,13.846,15.76,15.664,15.569,15.473,15.61
"3081",2022-09-11 00:00:00,13.846,15.76,15.664,15.569,15.473,15.567
"3082",2022-09-11 00:30:00,13.846,15.664,15.569,15.569,15.473,15.55
"3083",2022-09-11 01:00:00,13.846,15.664,15.664,15.569,15.473,15.524
"3084",2022-09-11 01:30:00,13.846,15.664,15.664,15.569,15.473,15.473
"3085",2022-09-11 02:00:00,13.846,15.664,15.664,15.569,15.473,15.43
"3086",2022-09-11 02:30:00,13.75,15.569,15.664,15.569,15.473,15.404
"3087",2022-09-11 03:00:00,13.846,15.569,15.664,15.569,15.473,15.37
"3088",2022-09-11 03:30:00,13.942,15.569,15.569,15.569,15.473,15.361
"3089",2022-09-11 04:00:00,13.654,15.569,15.569,15.569,15.473,15.353
"3090",2022-09-11 04:30:00,13.654,15.569,15.569,15.569,15.473,15.319
"3091",2022-09-11 05:00:00,13.654,15.473,15.569,15.473,15.473,15.31
"3092",2022-09-11 05:30:00,13.75,15.473,15.473,15.473,15.473,15.284
"3093",2022-09-11 06:00:00,13.654,15.473,15.473,15.473,15.473,15.241
"3094",2022-09-11 06:30:00,13.75,15.473,15.473,15.473,15.473,15.233
"3095",2022-09-11 07:00:00,13.654,15.378,15.473,15.473,15.473,15.224
"3096",2022-09-11 07:30:00,13.654,15.378,15.473,15.473,15.378,15.215
"3097",2022-09-11 08:00:00,13.846,15.378,15.473,15.473,15.378,15.181
"3098",2022-09-11 08:30:00,14.038,15.473,15.473,15.378,15.378,15.173
"3099",2022-09-11 09:00:00,14.804,15.378,15.473,15.378,15.378,15.173
"3100",2022-09-11 09:30:00,14.613,15.378,15.473,15.473,15.378,15.155
"3101",2022-09-11 10:00:00,14.996,15.473,15.569,15.473,15.378,15.164
"3102",2022-09-11 10:30:00,15.187,15.473,15.569,15.473,15.378,15.173
"3103",2022-09-11 11:00:00,15.76,15.569,15.569,15.473,15.378,15.181
"3104",2022-09-11 11:30:00,16.046,15.569,15.664,15.473,15.378,15.207
"3105",2022-09-11 12:00:00,16.332,15.569,15.76,15.473,15.473,15.215
"3106",2022-09-11 12:30:00,16.427,15.569,15.76,15.569,15.473,15.224
"3107",2022-09-11 13:00:00,18.521,15.569,15.664,15.473,15.473,15.319
"3108",2022-09-11 13:30:00,16.523,15.473,15.569,15.473,15.378,15.327
"3109",2022-09-11 14:00:00,18.711,15.569,15.664,15.569,15.473,15.293
"3110",2022-09-11 14:30:00,18.426,15.664,15.664,15.569,15.473,15.293
"3111",2022-09-11 15:00:00,18.521,15.664,15.664,15.569,15.473,15.379
"3112",2022-09-11 15:30:00,18.045,15.664,15.664,15.569,15.473,15.541
"3113",2022-09-11 16:00:00,17.76,15.569,15.664,15.473,15.378,15.516
"3114",2022-09-11 16:30:00,17.379,15.569,15.664,15.473,15.473,15.421
"3115",2022-09-11 17:00:00,17.189,15.664,15.664,15.473,15.473,15.379
"3116",2022-09-11 17:30:00,16.903,15.664,15.664,15.473,15.378,15.593
"3117",2022-09-11 18:00:00,15.951,15.664,15.569,15.473,15.378,15.516
"3118",2022-09-11 18:30:00,15.76,15.569,15.569,15.473,15.378,15.627
"3119",2022-09-11 19:00:00,15.378,15.569,15.569,15.473,15.378,15.439
"3120",2022-09-11 19:30:00,14.804,15.569,15.473,15.473,15.378,15.481
"3121",2022-09-11 20:00:00,14.709,15.569,15.473,15.473,15.378,15.49
"3122",2022-09-11 20:30:00,14.517,15.569,15.473,15.378,15.378,15.507
"3123",2022-09-11 21:00:00,14.421,15.569,15.473,15.473,15.378,15.558
"3124",2022-09-11 21:30:00,14.325,15.569,15.473,15.473,15.378,15.541
"3125",2022-09-11 22:00:00,14.325,15.569,15.473,15.378,15.378,15.507
"3126",2022-09-11 22:30:00,14.325,15.569,15.473,15.473,15.378,15.481
"3127",2022-09-11 23:00:00,14.421,15.569,15.473,15.473,15.378,15.43
"3128",2022-09-11 23:30:00,14.421,15.569,15.473,15.473,15.378,15.413
"3129",2022-09-12 00:00:00,14.325,15.569,15.473,15.473,15.378,15.379
"3130",2022-09-12 00:30:00,14.23,15.569,15.473,15.378,15.378,15.353
"3131",2022-09-12 01:00:00,14.23,15.569,15.473,15.473,15.378,15.31
"3132",2022-09-12 01:30:00,14.23,15.473,15.473,15.473,15.378,15.327
"3133",2022-09-12 02:00:00,14.134,15.473,15.473,15.378,15.378,15.284
"3134",2022-09-12 02:30:00,14.134,15.473,15.473,15.378,15.378,15.276
"3135",2022-09-12 03:00:00,14.134,15.473,15.473,15.473,15.378,15.224
"3136",2022-09-12 03:30:00,14.038,15.473,15.473,15.473,15.378,15.233
"3137",2022-09-12 04:00:00,14.23,15.378,15.473,15.378,15.378,15.215
"3138",2022-09-12 04:30:00,14.134,15.378,15.473,15.378,15.378,15.198
"3139",2022-09-12 05:00:00,14.134,15.378,15.378,15.378,15.378,15.173
"3140",2022-09-12 05:30:00,14.038,15.378,15.473,15.378,15.378,15.181
"3141",2022-09-12 06:00:00,13.942,15.378,15.378,15.378,15.378,15.164
"3142",2022-09-12 06:30:00,14.038,15.378,15.378,15.378,15.378,15.138
"3143",2022-09-12 07:00:00,13.846,15.378,15.378,15.378,15.378,15.13
"3144",2022-09-12 07:30:00,14.134,15.378,15.378,15.378,15.282,15.104
"3145",2022-09-12 08:00:00,14.23,15.378,15.378,15.378,15.282,15.13
"3146",2022-09-12 08:30:00,14.9,15.378,15.378,15.378,15.282,15.095
"3147",2022-09-12 09:00:00,15.282,15.378,15.473,15.378,15.282,15.13
"3148",2022-09-12 09:30:00,15.664,15.378,15.473,15.378,15.282,15.147
"3149",2022-09-12 10:00:00,16.237,15.473,15.569,15.378,15.378,15.155
"3150",2022-09-12 10:30:00,16.523,15.473,15.473,15.378,15.378,15.207
"3151",2022-09-12 11:00:00,16.713,15.473,15.473,15.378,15.378,15.207
"3152",2022-09-12 11:30:00,17.855,15.473,15.569,15.473,15.378,15.224
"3153",2022-09-12 12:00:00,17.189,15.569,15.664,15.473,15.378,15.241
"3154",2022-09-12 12:30:00,17.57,15.569,15.76,15.473,15.378,15.284
"3155",2022-09-12 13:00:00,17.665,15.569,15.664,15.473,15.378,15.276
"3156",2022-09-12 13:30:00,17.76,15.569,15.76,15.473,15.378,15.319
"3157",2022-09-12 14:00:00,17.855,15.664,15.76,15.473,15.378,15.379
"3158",2022-09-12 14:30:00,18.331,15.664,15.664,15.473,15.378,15.361
"3159",2022-09-12 15:00:00,18.711,15.569,15.664,15.473,15.378,15.396
"3160",2022-09-12 15:30:00,18.14,15.569,15.664,15.473,15.378,15.361
"3161",2022-09-12 16:00:00,17.379,15.569,15.569,15.473,15.378,15.379
"3162",2022-09-12 16:30:00,17.665,15.569,15.569,15.473,15.378,15.404
"3163",2022-09-12 17:00:00,17.189,15.569,15.569,15.378,15.378,15.379
"3164",2022-09-12 17:30:00,17.189,15.569,15.569,15.378,15.378,15.353
"3165",2022-09-12 18:00:00,16.332,15.473,15.473,15.378,15.378,15.37
"3166",2022-09-12 18:30:00,15.76,15.569,15.473,15.378,15.378,15.379
"3167",2022-09-12 19:00:00,15.951,15.473,15.473,15.378,15.282,15.344
"3168",2022-09-12 19:30:00,15.378,15.473,15.473,15.378,15.378,15.267
"3169",2022-09-12 20:00:00,15.569,15.473,15.473,15.378,15.282,15.379
"3170",2022-09-12 20:30:00,14.709,15.473,15.473,15.378,15.282,15.327
"3171",2022-09-12 21:00:00,15.091,15.473,15.473,15.378,15.282,15.37
"3172",2022-09-12 21:30:00,14.804,15.473,15.473,15.378,15.378,15.319
"3173",2022-09-12 22:00:00,15.473,15.473,15.473,15.378,15.378,15.31
"3174",2022-09-12 22:30:00,15.378,15.473,15.473,15.378,15.378,15.301
"3175",2022-09-12 23:00:00,15.473,15.473,15.473,15.378,15.282,15.344
"3176",2022-09-12 23:30:00,14.613,15.473,15.473,15.378,15.282,15.301
"3177",2022-09-13 00:00:00,14.517,15.473,15.473,15.378,15.282,15.276
"3178",2022-09-13 00:30:00,14.517,15.473,15.473,15.378,15.282,15.284
"3179",2022-09-13 01:00:00,14.517,15.473,15.473,15.378,15.282,15.25
"3180",2022-09-13 01:30:00,15.091,15.378,15.473,15.378,15.282,15.233
"3181",2022-09-13 02:00:00,14.613,15.378,15.473,15.378,15.378,15.215
"3182",2022-09-13 02:30:00,14.613,15.378,15.473,15.378,15.282,15.215
"3183",2022-09-13 03:00:00,14.613,15.378,15.378,15.378,15.378,15.19
"3184",2022-09-13 03:30:00,14.613,15.378,15.378,15.378,15.378,15.173
"3185",2022-09-13 04:00:00,14.517,15.378,15.378,15.378,15.378,15.181
"3186",2022-09-13 04:30:00,14.613,15.378,15.378,15.378,15.282,15.173
"3187",2022-09-13 05:00:00,14.517,15.378,15.378,15.378,15.282,15.155
"3188",2022-09-13 05:30:00,14.517,15.378,15.378,15.378,15.282,15.181
"3189",2022-09-13 06:00:00,14.421,15.378,15.378,15.378,15.282,15.121
"3190",2022-09-13 06:30:00,14.517,15.378,15.378,15.378,15.282,15.121
"3191",2022-09-13 07:00:00,14.421,15.282,15.378,15.378,15.282,15.121
"3192",2022-09-13 07:30:00,14.421,15.282,15.378,15.378,15.282,15.13
"3193",2022-09-13 08:00:00,14.613,15.282,15.378,15.378,15.282,15.121
"3194",2022-09-13 08:30:00,14.613,15.282,15.378,15.378,15.282,15.104
"3195",2022-09-13 09:00:00,14.709,15.282,15.378,15.282,15.282,15.104
"3196",2022-09-13 09:30:00,14.613,15.282,15.378,15.282,15.282,15.104
"3197",2022-09-13 10:00:00,14.709,15.282,15.378,15.282,15.282,15.095
"3198",2022-09-13 10:30:00,15.282,15.282,15.378,15.282,15.282,15.061
"3199",2022-09-13 11:00:00,15.187,15.378,15.378,15.378,15.282,15.078
"3200",2022-09-13 11:30:00,15.091,15.282,15.378,15.282,15.282,15.052
"3201",2022-09-13 12:00:00,16.141,15.378,15.473,15.378,15.282,15.078
"3202",2022-09-13 12:30:00,15.76,15.378,15.473,15.378,15.282,15.104
"3203",2022-09-13 13:00:00,15.855,15.378,15.473,15.378,15.282,15.104
"3204",2022-09-13 13:30:00,16.332,15.378,15.473,15.378,15.282,15.095
"3205",2022-09-13 14:00:00,15.855,15.378,15.473,15.378,15.282,15.095
"3206",2022-09-13 14:30:00,15.76,15.378,15.473,15.378,15.282,15.095
"3207",2022-09-13 15:00:00,16.523,15.473,15.569,15.378,15.378,15.147
"3208",2022-09-13 15:30:00,16.903,15.473,15.664,15.473,15.378,15.173
"3209",2022-09-13 16:00:00,16.332,15.473,15.569,15.378,15.378,15.241
"3210",2022-09-13 16:30:00,16.141,15.473,15.569,15.378,15.378,15.181
"3211",2022-09-13 17:00:00,15.951,15.473,15.473,15.378,15.282,15.173
"3212",2022-09-13 17:30:00,16.427,15.473,15.569,15.378,15.282,15.207
"3213",2022-09-13 18:00:00,16.903,15.569,15.569,15.473,15.378,15.207
"3214",2022-09-13 18:30:00,15.664,15.473,15.569,15.378,15.282,15.207
"3215",2022-09-13 19:00:00,15.569,15.473,15.473,15.378,15.282,15.207
"3216",2022-09-13 19:30:00,14.613,15.378,15.378,15.378,15.282,15.207
"3217",2022-09-13 20:00:00,14.23,15.378,15.378,15.378,15.282,15.198
"3218",2022-09-13 20:30:00,14.23,15.378,15.378,15.378,15.282,15.155
"3219",2022-09-13 21:00:00,13.942,15.378,15.378,15.378,15.282,15.147
"3220",2022-09-13 21:30:00,13.846,15.282,15.378,15.378,15.282,15.13
"3221",2022-09-13 22:00:00,13.942,15.282,15.378,15.378,15.282,15.104
"3222",2022-09-13 22:30:00,13.846,15.282,15.378,15.282,15.282,15.078
"3223",2022-09-13 23:00:00,13.942,15.282,15.282,15.282,15.282,15.095
"3224",2022-09-13 23:30:00,13.75,15.282,15.282,15.282,15.282,15.078
"3225",2022-09-14 00:00:00,13.846,15.282,15.282,15.282,15.282,15.061
"3226",2022-09-14 00:30:00,13.846,15.282,15.282,15.282,15.187,15.044
"3227",2022-09-14 01:00:00,13.846,15.187,15.282,15.282,15.282,15.026
"3228",2022-09-14 01:30:00,13.846,15.187,15.282,15.282,15.187,15.001
"3229",2022-09-14 02:00:00,13.846,15.187,15.282,15.282,15.187,15.001
"3230",2022-09-14 02:30:00,13.75,15.187,15.282,15.187,15.187,14.983
"3231",2022-09-14 03:00:00,13.654,15.187,15.187,15.187,15.187,14.975
"3232",2022-09-14 03:30:00,13.654,15.187,15.187,15.187,15.187,14.949
"3233",2022-09-14 04:00:00,13.654,15.187,15.187,15.187,15.091,14.932
"3234",2022-09-14 04:30:00,13.75,15.091,15.187,15.187,15.187,14.932
"3235",2022-09-14 05:00:00,13.654,15.091,15.187,15.091,15.091,14.906
"3236",2022-09-14 05:30:00,13.654,15.091,15.187,15.187,15.091,14.897
"3237",2022-09-14 06:00:00,13.654,15.091,15.091,15.091,15.091,14.889
"3238",2022-09-14 06:30:00,13.558,15.091,15.091,15.091,15.091,14.889
"3239",2022-09-14 07:00:00,13.558,14.996,15.091,15.091,15.091,14.846
"3240",2022-09-14 07:30:00,13.654,15.091,15.091,15.091,15.091,14.846
"3241",2022-09-14 08:00:00,13.75,15.091,15.091,15.091,14.996,14.828
"3242",2022-09-14 08:30:00,14.325,15.091,15.091,15.091,15.091,14.846
